entrez_id,symbol
102723418,LOC102723418
84650,EBPL
7096,TLR1
57134,MAN1C1
117531,TMC1
54467,ANKIB1
245936,DEFB123
26065,LSM14A
10567,RABAC1
9943,OXSR1
100129792,CCDC152
9948,WDR1
1175,AP2S1
105371045,LOC105371045
84078,KBTBD7
23062,GGA2
6524,SLC5A2
5905,RANGAP1
51633,OTUD6B
256643,CXorf23
23660,ZKSCAN5
51030,TVP23B
23498,HAAO
7984,ARHGEF5
64747,MFSD1
65244,SPATS2
282991,BLOC1S2
5333,PLCD1
55355,HJURP
440822,PIWIL3
386685,KRTAP10-12
115752,DIS3L
26953,RANBP6
4714,NDUFB8
728082,CT47A3
2063,NR2F6
168667,BMPER
79868,ALG13
105371933,LOC105371933
102724694,LOC102724694
420,ART4
339345,NANOS2
389383,CLPSL2
22926,ATF6
400591,C17orf102
284451,ODF3L2
55852,TEX2
4142,MAS1
55188,RIC8B
10153,CEBPZ
1380,CR2
10248,POP7
101929989,LOC101929989
653606,PRAMEF22
646865,LOC646865
8621,CDK13
1880,GPR183
286530,P2RY8
79729,SH3D21
55922,NKRF
414332,LCN10
266722,HS6ST3
54600,UGT1A9
27238,GPKOW
3975,LHX1
342900,LEUTX
10081,PDCD7
1308,COL17A1
51330,TNFRSF12A
57524,CASKIN1
23197,FAF2
390271,OR8B3
100129322,LOC100129322
689,BTF3
57452,GALNT16
29920,PYCR2
23195,MDN1
7681,MKRN3
90333,ZNF468
83592,AKR1E2
2547,XRCC6
112755,STX1B
100131150,LOC100131150
80168,MOGAT2
9509,ADAMTS2
2768,GNA12
163087,ZNF383
8890,EIF2B4
117,ADCYAP1R1
51163,DBR1
101928631,LOC101928631
222865,TMEM130
196951,FAM227B
27102,EIF2AK1
54885,TBC1D8B
2196,FAT2
100506888,TCEB3CL2
100287171,WASH1
8318,CDC45
1577,CYP3A5
100652871,LOC100652871
157724,SLC7A13
7545,ZIC1
165530,CLEC4F
6942,TCF20
641649,TMEM91
89845,ABCC10
105374299,LOC105374299
25911,DPCD
10397,NDRG1
3656,IRAK2
87178,PNPT1
9778,KIAA0232
2029,ENSA
101929519,LOC101929519
105379648,LOC105379648
5172,SLC26A4
84932,RAB2B
152940,C4orf45
6354,CCL7
54749,EPDR1
4233,MET
3084,NRG1
105372954,LOC105372954
1441,CSF3R
51479,ANKFY1
838,CASP5
57585,CRAMP1L
23328,SASH1
64577,ALDH8A1
83741,TFAP2D
5163,PDK1
8892,EIF2B2
11285,B4GALT7
80317,ZKSCAN3
399884,LOC399884
3595,IL12RB2
2917,GRM7
79698,ZMAT4
100996365,LOC100996365
79637,ARMC7
9039,UBA3
250,ALPP
101928764,LOC101928764
127069,OR2T10
5081,PAX7
91942,NDUFAF2
11259,FILIP1L
64410,KLHL25
317781,DDX51
256281,NUDT14
11118,BTN3A2
2329,FMO4
166793,ZBTB49
8451,CUL4A
58473,PLEKHB1
4709,NDUFB3
165679,SPTSSB
84629,TNRC18
7075,TIE1
57097,PARP11
221823,PRPS1L1
89978,DPH6
245915,DEFB112
3805,KIR2DL4
53827,FXYD5
9927,MFN2
1138,CHRNA5
100996634,LOC100996634
653269,POTEI
375611,SLC26A5
23644,EDC4
535,ATP6V0A1
29766,TMOD3
6503,SLA
344558,SH3RF3
159195,USP54
100506242,LOC100506242
5884,RAD17
55906,ZC4H2
3217,HOXB7
80014,WWC2
79863,RBFA
133686,NADK2
60385,TSKS
8720,MBTPS1
971,CD72
339896,GADL1
10901,DHRS4
54887,UHRF1BP1
347088,ADGRD2
83874,TBC1D10A
387267,KRTAP5-4
105369214,LOC105369214
5296,PIK3R2
55334,SLC39A9
4693,NDP
219287,AMER2
729085,FAM198A
10815,CPLX1
3050,HBZ
79847,TMEM180
9172,MYOM2
399,RHOH
339324,ZNF260
100506115,LINC01272
7391,USF1
388743,CAPN8
6772,STAT1
55770,EXOC2
22905,EPN2
4105,MAGEA6
55167,MSL2
11251,PTGDR2
1859,DYRK1A
340784,HMX3
11041,B4GAT1
105370705,LOC105370705
388759,C1orf229
6184,RPN1
63971,KIF13A
81786,TRIM7
728373,USP17L25
27201,GPR78
3938,LCT
10060,ABCC9
5075,PAX1
51309,ARMCX1
105378190,LOC105378190
668,FOXL2
84190,METTL25
29899,GPSM2
23174,ZCCHC14
6636,SNRPF
56658,TRIM39
6017,RLBP1
9472,AKAP6
2747,GLUD2
163050,ZNF564
8869,ST3GAL5
51142,CHCHD2
126755,LRRC38
390067,OR52H1
64859,NABP1
5445,PON2
64240,ABCG5
729991,MEF2BNB
255725,OR52B2
27065,NSG1
4826,NNAT
54848,ARHGEF38
81623,DEFB126
728194,RSPH10B2
10948,STARD3
2175,FANCA
340481,ZDHHC21
105378167,LOC105378167
51270,TFDP3
100506248,LOC100506248
23038,WDTC1
7524,XWNPEP
222256,CDHR3
9355,LHX2
6905,TBCE
56943,ENY2
4254,KITLG
81035,COLEC12
105374278,LOC105374278
377841,ENTPD8
25874,MPC2
10360,NPM3
9757,KMT2B
1992,SERPINB1
84911,ZNF382
643707,GOLGA6L4
283991,UBALD2
100526693,ARPC4-TTLL3
283372,FLJ25613
85397,RGS8
27350,APOBEC3C
253714,MMS22L
4087,SMAD2
51091,SEPSECS
441549,CDNF
286827,TRIM59
10193,RNF41
1420,CRYGC
51442,VGLL1
128239,IQGAP3
801,CALM1
50839,TAS2R10
23307,FKBP15
730291,ZNF735
5142,PDE4B
63917,GALNT11
25983,NGDN
26762,HAVCR1
2880,GPX5
79677,SMC6
100507588,TGFBR3L
9002,F2RL3
229,ALDOB
105370099,LOC105370099
5578,PRKCA
55600,ITLN1
5903,RANBP2
3849,KRT2
344657,LRRIQ4
65991,FUNDC2
282617,IFNL3
4975,OMP
54997,TESC
728343,NXF2B
26595,OR8B2
11081,KERA
2308,FOXO1
79089,TMUB2
51727,CMPK1
102723360,LOC102723360
337963,KRTAP23-1
100528017,SAA2-SAA4
7054,TH
441519,CT45A3
221786,FAM200A
27147,DENND2A
81168,OR8J3
114822,RHPN1
10509,SEMA4B
114049,WBSCR22
9890,LPPR4
1117,CHI3L2
105379760,LOC105379760
100128107,LOC100128107
731631,LOC731631
105370368,LOC105370368
55885,LMO3
220441,RNF152
3196,TLX2
10006,ABI1
9318,COPS2
128372,OR6N1
100129583,FAM47E
112858,TP53RK
950,SCARB2
57697,FANCM
84456,L3MBTL3
200030,NBPF11
118980,SFXN2
161253,REM2
23440,OTP
7942,TFEB
64689,GORASP1
165100,C2orf57
5275,SERPINB13
55297,CCDC91
54751,FBLIM1
151242,PPP1R1C
440145,MZT1
26292,MYCBP
3029,HAGH
79810,PTCD2
22868,FASTKD2
399967,PATE2
729233,PRR20B
55845,BRK1
5108,PCM1
55130,ARMC4
81889,FAHD1
11230,PRAF2
727857,BHLHA9
113746,ODF3
684,BST2
8563,THOC5
1838,DTNB
6582,SLC22A2
101927685,LOC101927685
257062,CATSPERD
27443,CECR2
105376734,LOC105376734
63950,DMRTA2
57209,ZNF248
221935,SDK1
54558,SPATA6
27180,SIGLEC9
10642,IGF2BP1
134860,TAAR9
10039,PARP3
51272,BET1L
100996746,SPDYE11
84153,RNASEH2C
6615,SNAI1
83550,GPR101
5996,RGS1
254228,FAM26E
3329,HSPD1
7224,TRPC5
9451,EIF2AK3
4175,MCM6
390649,OR4F15
8832,CD84
59,ACTA2
51105,PHF20L1
64838,FNDC4
5408,PNLIPRP2
64219,PJA1
27044,SND1
54827,NXPE4
10927,SPIN1
2138,EYA1
100129128,KHDC1L
8260,NAA10
131583,FAM43A
105371405,LOC105371405
23001,WDFY3
29123,ANKRD11
6884,TAF13
56906,THAP10
124044,SPATA2L
4217,MAP3K5
9147,NEMF
55279,ZNF654
25853,DCAF12
3614,IMPDH1
105379606,LOC105379606
79981,FRMD1
146760,RTN4RL1
84874,ZNF514
126123,IZUMO2
399512,SLC25A35
222068,TMED4
5693,PSMB5
4050,LTB
253152,EPHX4
10172,ZNF256
1399,CRKL
51421,AMOTL2
166979,CDC20B
780,DDR1
50802,IGK
84302,TMEM246
30011,SH3KBP1
23286,WWC1
7772,ZNF229
282763,OR51B5
6129,RPL7
378708,APITD1
26122,EPC2
9584,RBM39
2859,GPR35
168455,CCDC71L
79640,C22orf46
645177,LOC645177
153770,PLAC8L1
7184,HSP90B1
5557,PRIM1
4938,OAS1
54960,GEMIN8
26574,AATF
2287,FKBP3
79068,FTO
148254,ZNF555
1668,DEFA3
152579,SCFD2
57055,DAZ2
90693,CCDC126
729515,TMEM242
220992,ZNF485
114785,MBD6
3747,KCNC2
9869,SETDB1
1080,CFTR
105379739,LOC105379739
23586,DDX58
146909,KIF18B
83999,KREMEN1
6445,SGCG
5826,ABCD4
55848,PLGRKT
54221,SNTG2
165918,RNF168
79956,ERMP1
728591,CCDC169
60343,FAM3A
51554,ACKR4
913,CD1E
84435,ADGRA1
120400,NXPE1
7905,REEP5
22828,SCAF8
4635,MYL4
26271,FBXO5
2992,GYG1
102723655,LOC102723655
79789,CLMN
92014,SLC25A51
9114,ATP6V0D1
341,APOC1
22847,ZNF507
92017,SNX29
126541,OR10H4
6714,SRC
5087,PBX1
55109,AGGF1
341116,MS4A10
11193,WBP4
105373314,LOC105373314
8542,APOL1
1801,DPH1
286451,YIPF6
91445,RNF185
1572,CYP2F1
7166,TPH1
57188,ADAMTSL3
441631,TSPAN11
90826,PRMT9
4130,MAP1A
27159,CHIA
10621,POLR3F
3880,KRT19
53918,PELO
10002,NR2E3
51251,NT5C3A
105371099,LOC105371099
154807,VKORC1L1
610,HCN2
84132,USP42
29841,GRHL1
23116,FAM179B
81849,ST6GALNAC5
55997,CFC1
3308,HSPA4
2689,GH2
51703,ACSL5
112970,KTI12
8811,GALR2
51084,CRYL1
347736,NME9
64801,ARV1
58475,MS4A7
27023,FOXB1
127002,ATXN7L2
54806,AHI1
81565,NDEL1
105373311,LOC105373311
10890,RAB10
4184,SMCP
84545,MRPL43
8239,USP9X
474,ATOH1
59285,CACNG6
22980,TCF25
400682,LOC400682
388818,KRTAP26-1
29102,DROSHA
6863,TAC1
89766,UMODL1
25820,ARIH1
25816,TNFAIP8
10318,TNIP1
2553,GABPB1
1950,EGF
85456,TNKS1BP1
105379569,LOC105379569
283933,ZNF843
158983,H2BFWT
25890,ABI3BP
147948,ZNF582
100142659,CTAGE8
1362,CPD
51384,WNT16
101929876,LOC101929876
759,CA1
57506,MAVS
84265,POLR3GL
29990,PILRB
5653,KLK6
56130,PCDHB6
25960,ADGRA2
3441,IFNA4
135138,PACRG
2838,GPR15
201299,RDM1
8187,ZNF239
5520,PPP2R2A
55558,PLXNA3
91582,RPS19BP1
4917,NTN3
54939,COMMD4
79047,KCTD15
100129240,LOC100129240
8372,HYAL3
1647,GADD45A
24137,KIF4A
400831,C20orf202
126823,KLHDC9
6996,TDG
57018,CCNL1
4329,ALDH6A1
3726,JUNB
9832,JAKMIP2
1059,CENPB
285704,RGMB
201163,FLCN
105370929,LOC105370929
100505767,SPDYE18
84986,ARHGAP19
105376432,LOC105376432
116843,SLC18B1
283463,MUC19
4277,MICB
55827,DCAF6
441294,CTAGE15
116224,FAM122A
54658,UGT1A1
79935,CNTD2
646480,FABP9
9260,PDLIM7
1511,CTSG
51533,PHF7
892,CCNC
57655,GRAMD1A
23398,PPWD1
7884,SLBP
83795,KCNK16
5217,PFN2
11339,OIP5
26234,FBXL5
9696,CROCC
2971,GTF3A
79752,ZFAND1
202051,SPATA24
9093,DNAJA3
7296,TXNRD1
6693,SPN
55691,FRMD4A
100529251,CKLF-CMTM1
5050,PAFAH1B3
55072,RNF31
81847,RNF146
1366,CLDN7
79180,EFHD2
8505,PARG
1780,DYNC1I1
51802,ASIC5
166336,PRICKLE2
102723451,LOC102723451
85302,FBF1
200860,DKFZp547K1610
162083,C16orf82
91408,BTF3L4
105377772,LOC105377772
63892,THADA
57167,SALL4
105375105,LOC105375105
4478,MSN
55064,SPATA6L
114897,C1QTNF1
26098,EDRF1
10584,COLEC10
3859,KRT12
1192,CLIC1
51230,PHF20
390155,OR5T1
100128198,LOC100128198
388512,CLEC17A
23095,KIF1B
84269,CHCHD5
101243544,ERCC6-PGBD3
254170,FBXO33
134359,POC5
2668,GDNF
23253,ANKRD12
8790,FPGT
51063,CALHM2
347715,LOC347715
23531,MMD
64780,MICAL1
5784,PTPN14
723790,HIST2H2AA4
5366,PMAIP1
55388,MCM10
4107,MAGEA8
10869,USP19
219931,TPCN2
8202,NCOA3
138881,OR1L8
389400,GFRAL
49856,WRAP73
92129,RIPPLY1
105379211,LOC105379211
56848,SPHK2
2686,GGT7
10281,DSCR4
8721,EDF1
84816,RTN4IP1
56204,FAM214A
105378592,LOC105378592
5635,PRPSAP1
8792,TNFRSF11A
81392,OR2AE1
100288562,LOC100288562
10733,PLK4
80789,INTS5
100129974,LOC100129974
10114,HIPK3
51363,CHST15
722,C4BPA
347733,TUBB2B
29953,TRHDE
23228,PLCL2
400930,DKFZp547B139
56109,PCDHGA6
105373256,LOC105373256
26683,OR4F3
134492,NUDCD2
102725091,LOC102725091
9542,NRG2
2801,GOLGA2
79598,CEP97
64798,DEPTOR
150,ADRA2A
5298,PI4KB
51196,PLCE1
112479,ERI2
2896,GRN
5499,PPP1CA
55521,TRIM36
100287823,LOC100287823
8351,HIST1H3D
1610,DAO
389549,FEZF1
84513,PPAPDC1B
6975,TECTB
25945,PVRL3
100132071,LOC100132071
150275,CCDC117
10430,TMEM147
3689,ITGB2
140883,ZNF280B
101929536,LOC101929536
105379681,LOC105379681
92714,ARRDC1
200523,TEX37
6387,CXCL12
5768,QSOX1
3117,HLA-DQA1
79898,ZNF613
9223,MAGI1
1474,CST6
51496,CTDSPL2
390437,OR4N5
871,SERPINH1
93166,PRDM6
5196,PF4
56242,ZNF253
219429,OR4C11
11318,GPR182
3553,IL1B
157285,SGK223
2950,GSTP1
101929400,LOC101929400
79731,NARS2
9056,SLC7A7
283,ANG
91975,ZNF300
8220,DGCR14
6656,SOX1
55670,PEX26
5029,P2RY2
55051,NRDE2
219623,TMEM26
11151,CORO1A
79159,NOL12
8484,GALR3
58506,SCAF1
84662,GLIS2
283742,FAM98B
7108,TM7SF2
57130,ATP13A1
114876,OSBPL1A
10563,CXCL13
3838,KPNA2
5134,PDCD2
132243,H1FOO
103344718,HOTS
11097,NUPL2
23677,SH3BP4
552,AVPR1A
84074,QRICH2
1635,DCTD
6520,SLC3A2
196403,DTX3
90196,SYS1
105376544,LOC105376544
152503,SH3D19
2123,EVI2A
5917,RARS
3250,HPR
9372,ZFYVE9
51645,PPIL1
101929097,LOC101929097
11183,MAP4K5
375056,MIA3
1004,CDH6
51026,GOLT1B
23510,KCTD2
64759,TNS3
163933,FAM43B
105369247,LOC105369247
414059,TBC1D3B
5329,PLAUR
55367,PIDD1
386681,KRTAP10-8
4726,NDUFS6
2059,EPS8
102723730,LOC102723730
79864,C11orf63
9205,ZMYM5
166012,CHST13
7408,VASP
55803,ADAP2
55184,DZANK1
10260,DENND4A
653602,LOC653602
1892,ECHS1
85414,SLC45A3
375341,C3orf62
84795,PYROXD2
6217,RPS16
124401,ANKS3
414328,IDNK
653641,GOLGA6C
10093,ARPC4
101929818,LOC101929818
57448,BIRC6
165257,C1QL2
84223,IQCG
23207,PLEKHM2
7693,ZNF134
105374357,LOC105374357
83604,TMEM47
256949,KANK3
6050,RNH1
440515,ZNF506
143244,EIF5AL1
102725070,LOC102725070
101060226,NBPF19
2780,GNAT2
113,ADCY7
51175,TUBE1
138804,OR13C4
5478,PPIA
55500,ETNK1
285761,DCBLD1
54881,TEX10
219453,OR8K5
115294,PCMTD1
157567,ANKRD46
2192,FBLN1
78989,COLEC11
8314,BAP1
1589,CYP21A2
30820,KCNIP1
105373297,LOC105373297
3013,HIST1H2AD
6938,TCF12
144132,DNHD1
4287,ATXN3
25907,TMEM158
10393,ANAPC10
349334,FOXD4L4
9790,BMS1
120071,GYLTL1B
285598,ARL10
84928,TMEM209
6366,CCL21
91050,CCDC149
387718,TEX36
399665,FAM102A
5747,PTK2
3080,CFHR2
79877,DCAKD
100130086,HSFX2
10226,PLIN3
1453,CSNK1D
5902,RANBP1
23639,LRRC6
105379072,LOC105379072
57597,BAHCC1
50856,CLEC4A
93129,ORAI3
83737,ITCH
5175,PECAM1
11281,POU6F2
10062,NR1H3
9654,TTLL4
2913,GRM3
79710,MORC4
7254,TSHRL1
284293,HMSD
5611,DNAJC3
55633,TBC1D22B
66008,TRAK2
55030,FBXO34
81789,TIGD6
58485,TRAPPC1
51744,CD244
122953,JDP2
120776,OR2D2
7087,ICAM5
57109,REXO4
54442,KCTD5
245927,DEFB113
26040,SETBP1
3801,KIFC3
116987,AGAP1
340075,ARSI
23640,HSPBP1
339456,TMEM52
126326,GIPC3
6499,SKIV2L
56521,DNAJC12
5880,RAC2
440345,NPIPB4
100130976,LOC100130976
3229,HOXC13
80010,RMI1
105373099,LOC105373099
9351,SLC9A3R2
51608,GET4
139804,RBMXL3
983,CDK1
57730,ANKRD36B
51005,AMDHD2
7975,MAFK
83886,PRSS27
5308,PITX2
55330,BLOC1S4
4689,NCF4
10811,NOXA1
3062,HCRTR2
79843,FAM124B
100287013,FAM86KP
9168,TMSB10
395,ARHGAP6
100506127,LOC100506127
22901,ARSG
56127,PCDHB9
6768,ST14
100131864,LOC100131864
116179,TGM7
55163,PNPO
115560,ZNF501
150084,IGSF5
129293,TRABD2A
105373368,LOC105373368
1871,E2F3
85377,MICALL1
128674,PROKR2
6196,RPS6KA2
10675,CSPG5
3950,LECT2
285600,KIAA0825
80731,THSD7B
10056,FARSB
51305,KCNK9
664,BNIP3
84186,ZCCHC7
29911,HOOK2
3508,IGHMBP2
6632,SNRPD1
56670,SUCNR1
160364,CLEC12A
116448,OLIG1
157697,ERICH1
3362,HTR6
220004,PPP1R32
92,ACVR2A
105375354,LOC105375354
51138,COPS4
151188,ARL6IP6
390079,OR52E8
164045,HFM1
91768,CABLES1
5441,POLR2L
4838,NODAL
54860,MS4A12
81619,TSPAN14
246329,STAC3
10944,C11orf58
2171,FABP5
8293,SERF1A
100996337,LOC100996337
23034,SAMD4A
147381,CBLN2
7520,XRCC5
83447,SLC25A31
6917,TCEA1
4250,SCGB2A2
9997,SCO2
25886,POC1A
140825,NEURL2
2004,ELK3
347051,SLC10A5
283987,HID1
6329,SCN4A
105376353,LOC105376353
5726,TAS2R38
647174,SERPINE3
27346,TMEM97
102724730,LOC102724730
80864,EGFL8
393046,OR2A5
401546,C9orf152
27067,STAU2
10205,MPZL2
51454,GULP1
102724127,LOC102724127
259307,IL4I1
54785,C17orf59
813,CALU
57560,IFT80
50835,TAS2R9
84335,AKT1S1
7805,LAPTM5
90441,ZNF622
83716,CRISPLD2
131450,CD200R1
254394,MCM9
728927,ZNF736
26155,NOC2L
149478,BTBD19
140689,CBLN4
2892,GRIA3
79673,ZNF329
9014,TAF1B
225,ABCD2
5590,PRKCZ
55612,FERMT1
65987,KCTD14
28234,SLCO1B3
54993,ZSCAN2
100287898,TTC34
11093,ADAMTS13
2304,FOXE1
10659,CELF2
79101,TAF1D
100128691,LOC100128691
337975,KRTAP20-1
7050,TGIF1
100132146,LOC100132146
89953,KLC4
114818,KLHL29
26019,UPF2
10505,SEMA4F
3780,KCNN1
333932,HIST2H3A
9902,MRC2
1113,CHGA
93408,MYL10
23619,ZIM2
399694,SHC4
105376502,LOC105376502
5859,QARS
29980,DONSON
3192,HNRNPU
79989,TTC26
149175,MANEAL
9314,KLF4
2589,GALNT1
79370,BCL2L14
11160,ERLIN2
128368,OR10Z1
121643,FOXN4
55146,ZDHHC4
8711,TNK1
946,SIGLEC6
57709,SLC7A14
374395,TMEM179B
285596,FAM153A
83849,SYT15
105369189,LOC105369189
5287,PIK3C2B
7596,ZNF45
151254,ALS2CR11
266812,NAP1L5
79822,ARHGAP28
645359,PRAMEF26
147968,CAPN12
374,AREG
7366,UGT2B15
6747,SSR3
493860,CCDC73
143941,TTC36
5104,SERPINA5
55142,HAUS2
11226,GALNT6
105373347,LOC105373347
8575,PRKRA
128653,C20orf141
641700,ECSCR
6175,RPLP0
63946,DMRTC2
57221,ARFGEF3
54554,WDR5B
90102,PHLDB2
25876,SPEF1
3913,LAMB2
60676,PAPPA2
1262,CNGA4
51284,TLR7
643,CXCR5
57406,ABHD6
165215,FAM171B
160140,C11orf65
6611,SMS
283767,GOLGA6L1
83546,RTBDN
5992,RFX4
219983,OR4D6
80122,MAP3K19
9463,PICK1
140831,ZSWIM3
8844,KSR1
71,ACTG1
51117,COQ4
64834,ELOVL1
152006,RNF38
5420,PODXL
64231,MS4A6A
441933,OR13G1
27040,LAT
4801,NFYB
54839,LRRC49
10923,SUB1
2150,F2RL1
79772,MCTP1
140901,STK35
100532731,COMMD3-BMI1
23013,SPEN
7499,XG
55275,VPS53
246744,STH
25849,PARM1
10351,ABCA8
105373480,LOC105373480
9732,DOCK4
1983,EIF5
101928433,LOC101928433
84886,C1orf198
5689,PSMB1
170261,ZCCHC12
10658,CELF1
101060445,LOC101060445
4062,LY6H
54084,TSPEAR
10168,ZNF197
1395,CRHR2
259286,TAS2R40
51218,GLRX5
776,CACNA1D
57539,WDR35
50814,NSDHL
84298,LLPH
7768,ZNF225
83695,RHNO1
282775,OR5J2
6141,RPL18
56163,RNF17
26737,OR1L1
80271,ITPKC
168451,THAP5
79652,TMEM204
204,AK2
64983,MRPL32
5553,PRG2
55591,VEZT
54972,TMEM132A
10125,RASGRP1
728318,KRTAP9-1
11056,DDX52
79064,TMEM223
8405,SPOP
7029,TFDP2
25998,IBTK
10484,SEC23A
60506,NYX
9865,TRIL
105371419,LOC105371419
120146,TRIM64
23598,PATZ1
284099,C17orf78
5942,RBMY1C
56479,KCNQ5
55860,ACTR10
170394,PWWP2B
220416,LRRC63
647286,RD3L
3171,FOXA3
1528,CYB5A
51566,ARMCX3
374977,MROH7
925,CD8A
92196,DAPL1
7917,BAG6
5250,SLC25A3
64061,TSPYL2
105375274,LOC105375274
100509072,LOC100509072
4647,MYO7A
3004,GZMM
79785,RERGL
116447,TOP1MT
9126,SMC3
337,APOA4
22843,PPM1E
7329,UBE2I
28965,SLC27A6
6726,SRP9
140469,MYO3B
5083,PAX9
55105,GPATCH2
170679,PSORS1C1
100533183,ZNF664-FAM101A
727832,GOLGA6L6
253582,TMEM244
8538,BARX2
1813,DRD2
390760,LOC390760
125965,COX6B2
161497,STRC
3431,SP110
7162,TPBG
63925,ZNF335
57184,FAM219B
2742,GLRA2
401994,OR14I1
10617,STAMBP
10014,HDAC5
51263,MRPL30
100996721,LOC100996721
23731,TMEM245
622,BDH1
57369,GJD2
84128,WDR75
23112,TNRC6B
6590,SLPI
83862,TMEM120A
221322,TBC1D32
9537,TP53I11
283629,TSSK4
5971,RELB
642658,SCX
3304,HSPA1B
53342,IL17D
102724991,LOC102724991
9426,CDY2A
51699,VPS29
8823,FGF16
34,ACADM
57821,CCDC181
101928589,LOC101928589
643376,BTBD18
8050,PDHX
57827,C6orf47
55421,C17orf85
27019,DNAI1
4780,NFE2L2
54802,TRIT1
10902,BRD8
2113,ETS1
486,FXYD2
50508,NOX3
85016,C11orf70
105378105,LOC105378105
22976,PAXIP1
147323,STARD6
7478,WNT8A
29098,RANGRF
4192,MDK
55254,TMEM39A
10314,LANCL1
3589,IL11
653656,MBD3L4
8687,KRT38
1946,EFNA5
65082,VPS33A
57333,RCN3
9074,CLDN6
649783,LOC649783
27288,RBMXL2
10794,ZNF460
10147,SUGP2
1374,CPT1A
259249,MRGPRX1
755,C21orf2
84277,DNAJC30
29986,SLC39A2
23261,CAMTA1
83658,DYNLRB1
125931,CEACAM20
56142,PCDHA6
123264,SLC51B
26716,OR2H1
149420,PDIK1L
9575,CLOCK
2834,PRLHR
79631,EFTUD1
113115,MTFR2
4891,SLC11A2
105377802,LOC105377802
7175,TPR
64946,CENPH
5532,PPP3CB
64343,AZI2
55554,KLK15
22877,MLXIP
4913,NTHL1
54951,COMMD8
2262,GPC5
148229,ATP8B3
8368,HIST1H4L
1643,DDB2
105378254,LOC105378254
388963,C2orf81
6992,PPP1R11
90668,LRRC16B
124152,IQCK
54363,HAO1
440854,CAPN14
25961,NUDT13
135935,NOBOX
10463,SLC30A9
60485,SAV1
9844,ELMO1
1071,CETP
105370941,LOC105370941
92747,BPIFB1
8346,HIST1H2BI
161779,PGBD4
123904,NRN1L
283459,GATC
5801,PTPRR
55839,CENPN
122961,ISCA2
116236,ABHD15
79091,METTL22
3150,HMGN1
137902,PXDNL
79931,TNIP3
492311,IGIP
3892,KRT86
9256,BZRAP1
51529,ANAPC11
112812,FDX1L
339829,CCDC39
127707,KLHDC7A
23394,ADNP
5229,PGGT1B
26246,OR2L2
9708,PCDHGA8
2983,GUCY1B3
58524,DMRT3
6689,SPIB
3716,JAK1
5062,PAK2
11168,PSIP1
79176,FBXL15
105373289,LOC105373289
148362,BROX
8517,IKBKG
1776,DNASE1L3
166348,KBTBD12
347442,DCAF8L2
105379411,LOC105379411
1847,DUSP5
84695,LOXL3
7141,TNP1
158809,MAGEB6
54496,PRMT7
51226,COPZ2
403273,OR5H14
390167,OR5M10
132989,C4orf36
23710,GABARAPL1
585,BBS4
57348,TTYH1
84107,ZIC4
23091,ZC3H13
6553,SLC9A5
221301,FAM26D
116988,AGAP3
5950,RBP4
55972,SLC25A40
105373926,LOC105373926
3283,HSD3B1
2664,GDI1
8786,RGS11
51059,FAM135B
101928527,PIGBOS1
643355,LOC643355
23543,RBFOX2
8029,CUBN
64776,C11orf1
83940,TATDN1
5362,PLXNA2
100132506,FAM197Y3
26998,FETUB
4759,NEU2
3770,KCNJ14
8214,DGCR6
50487,PLA2G3
339390,CLEC4G
22955,SCMH1
7441,VPREB1
6838,SURF6
4171,MCM2
55217,TMLHE
25807,RHBDD3
10293,TRAIP
2528,FUT6
105376955,LOC105376955
122622,ADSSL1
8650,NUMB
113230,LOC113230
91012,CERS5
4004,LMO1
10126,DNAL4
285753,CEP57L1
374786,EFCAB5
163688,CALML6
734,OSGIN2
57481,KIAA1210
84240,ZCCHC9
29965,CDIP1
285368,PRRT3
7726,TRIM26
90362,FAM110B
391365,SULT6B1
160418,TMTC3
5709,PSMD3
56105,PCDHGA11
3416,IDE
388439,FLJ12120
9538,EI24
2813,GP2
79594,MUL1
8935,SKAP2
146,ADRA1D
100529141,LGTN
64925,CCDC71
345193,LRIT3
256394,SERPINA11
158401,C9orf84
149499,LRRC71
27131,SNX5
4892,NRAP
26512,INTS6
148811,PM20D1
11014,KDELR2
79022,TMEM106C
8347,HIST1H2BC
1622,DBI
391189,OR11L1
285220,EPHA6
286256,LCN12
84525,HOPX
56993,TOMM22
89874,SLC25A21
25940,FAM98A
253827,MSRB3
29887,SNX10
6399,TRAPPC2
159091,FAM122C
5780,PTPN9
54778,RNF111
149699,GTSF1L
342933,ZSCAN5B
122183,PRR20A
9235,IL32
1486,CTBS
23216,TBC1D1
390433,OR4K13
867,CBL
57630,SH3RF1
7718,ZNF165
23373,CRTC1
101927262,LOC101927262
5192,PEX10
56254,RNF20
11314,CD300A
3565,IL4
80346,REEP4
9687,GREB1
2946,GSTM2
100131101,LOC100131101
9068,ANGPTL1
101928793,LOC101928793
7287,TULP1
105369546,LOC105369546
221496,LEMD2
55666,NPLOC4
140462,ASB9
5025,P2RX4
728393,USP17L27
11147,HHLA3
79155,TNIP2
105373268,LOC105373268
8480,RAE1
196446,MYRFL
100294341,LOC100294341
5121,PCP4
101927402,LOC101927402
84658,ADGRE3
389075,RESP18
642446,TRIM64B
7104,TM4SF4
57142,RTN4
90780,PYGO2
206338,LVRN
54475,NLE1
26073,POLDIP2
10575,CCT4
3834,KIF25
9956,HS3ST2
1183,CLCN4
51205,ACP6
120237,DBX1
