chembl_id,name
CHEMBL1726,NISOLDIPINE
CHEMBL1727,CEPHALEXIN ANHYDROUS
CHEMBL1728,LOMEFLOXACIN HYDROCHLORIDE
CHEMBL1729,CISAPRIDE
CHEMBL561157,TREPROSTINIL SODIUM
CHEMBL1730,CEFOTAXIME
CHEMBL1731,MEZLOCILLIN
CHEMBL1732,DIHYDROERGOTAMINE
CHEMBL564085,TROLEANDOMYCIN
CHEMBL553025,VINORELBINE
CHEMBL539697,DABIGATRAN ETEXILATE
CHEMBL1734,SOLIFENACIN
CHEMBL551466,ACLIDINIUM BROMIDE
CHEMBL1735,INDINAVIR SULFATE
CHEMBL550495,METHYLENE BLUE
CHEMBL1736,METRIZOIC ACID
CHEMBL557555,CIPROFIBRATE
CHEMBL538943,VINORELBINE TARTRATE
CHEMBL1737,SILDENAFIL CITRATE
CHEMBL550348,DEFERASIROX
CHEMBL550755,FORODESINE HYDROCHLORIDE
CHEMBL1738,DEXRAZOXANE
CHEMBL1739,METOCURINE IODIDE
CHEMBL1741,CLARITHROMYCIN
CHEMBL576982,QUIZARTINIB
CHEMBL566534,ARTEMETHER
CHEMBL566315,OBETICHOLIC ACID
CHEMBL566752,FLORBETABEN F18
CHEMBL578767,FLUMEXADOL
CHEMBL1746,SODIUM PHENYLBUTYRATE
CHEMBL579205,FLUTEMETAMOL
CHEMBL1747,TOBRAMYCIN
CHEMBL569713,SCOPOLAMINE
CHEMBL571546,TIRBANIBULIN
CHEMBL1749,EDETATE DISODIUM ANHYDROUS
CHEMBL1750,CLOFARABINE
CHEMBL576127,FENSPIRIDE
CHEMBL1751,DIGOXIN
CHEMBL1752,DYPHYLLINE
CHEMBL1753,CLINDAMYCIN
CHEMBL1754,DOXAPRAM
CHEMBL1755,CONIVAPTAN
CHEMBL1756,ESTRAMUSTINE PHOSPHATE
CHEMBL1757,FOSFOMYCIN
CHEMBL1760,TERBUTALINE
CHEMBL1761,PROCYCLIDINE HYDROCHLORIDE
CHEMBL1762,TOCAINIDE
CHEMBL1763,HYDROFLUMETHIAZIDE
CHEMBL1764,LEVOMEPROMAZINE
CHEMBL1766,DESOXIMETASONE
CHEMBL1768,BETHANECHOL CHLORIDE
CHEMBL1769,PROPOXYCAINE HYDROCHLORIDE
CHEMBL1770,LEVAMISOLE HYDROCHLORIDE
CHEMBL591665,SODIUM ASCORBATE
CHEMBL1771,CLOPIDOGREL
CHEMBL1773,CAPECITABINE
CHEMBL589586,MONOMETHYL FUMARATE
CHEMBL601719,CRIZOTINIB
CHEMBL605846,OLODATEROL
CHEMBL607710,CHLORPHENESIN CARBAMATE
CHEMBL606260,CARBENICILLIN DISODIUM
CHEMBL608533,MIDOSTAURIN
CHEMBL607400,BRIVARACETAM
CHEMBL43708,IMIPENEM
CHEMBL1079742,ERLOTINIB HYDROCHLORIDE
CHEMBL1079604,METAXALONE
CHEMBL1076903,VARENICLINE
CHEMBL1078178,MOMELOTINIB
CHEMBL1077896,ROPIVACAINE
CHEMBL1089221,BENDAZAC
CHEMBL1089318,OPICAPONE
CHEMBL1089641,TRYPAN BLUE FREE ACID
CHEMBL1091250,INDIGOTINDISULFONATE
CHEMBL1096562,METHYL AMINOLEVULINATE
CHEMBL1096882,FLUDARABINE PHOSPHATE
CHEMBL1097620,IOTHALAMATE SODIUM
CHEMBL1094966,PIRBUTEROL
CHEMBL1096885,VALRUBICIN
CHEMBL1094636,NIRAPARIB
CHEMBL1095292,BRETYLIUM TOSYLATE
CHEMBL1095930,CEFUROXIME AXETIL
CHEMBL1098319,2-MERCAPTOETHANESULFONIC ACID
CHEMBL1095777,INDACATEROL
CHEMBL1097279,CANGRELOR TETRASODIUM
CHEMBL1095097,EPLERENONE
CHEMBL1098659,WATER
CHEMBL1096146,PONESIMOD
CHEMBL1083659,SUVOREXANT
CHEMBL1083385,CLOPIDOGREL BISULFATE
CHEMBL1083993,AMIODARONE HYDROCHLORIDE
CHEMBL1086440,TRICLABENDAZOLE
CHEMBL1082407,ENZALUTAMIDE
CHEMBL1082607,SALMETEROL XINAFOATE
CHEMBL1084172,VILANTEROL TRIFENATATE
CHEMBL1159650,CLOBETASOL PROPIONATE
CHEMBL1160819,"AMMONIA SOLUTION, STRONG"
CHEMBL1161681,NITROUS ACID
CHEMBL1165342,VINCAMINE
CHEMBL1165268,IODIPAMIDE
CHEMBL1164729,FEBUXOSTAT
CHEMBL1171837,PONATINIB
CHEMBL1173655,AFATINIB
CHEMBL1173055,RUCAPARIB
CHEMBL1179047,CHLOROPROCAINE
CHEMBL1180725,PROPANTHELINE
CHEMBL1182833,MIVACURIUM
CHEMBL1183349,ISAVUCONAZONIUM
CHEMBL1183717,ALMITRINE
CHEMBL1184360,DIAMTHAZOLE
CHEMBL1185568,DITHIAZANINE
CHEMBL1186579,METHYLNALTREXONE
CHEMBL1186610,ANISOTROPINE
CHEMBL1187833,UMECLIDINIUM
CHEMBL1189432,OLOPATADINE
CHEMBL1189679,PALONOSETRON
CHEMBL1194325,ACLIDINIUM
CHEMBL1194666,DIETHYLPROPION
CHEMBL1198857,VILANTEROL
CHEMBL1199080,BRETYLIUM
CHEMBL1199324,FOSAPREPITANT
CHEMBL1200321,SULFISOXAZOLE DIOLAMINE
CHEMBL1200322,ESCITALOPRAM OXALATE
CHEMBL1200323,LABETALOL HYDROCHLORIDE
CHEMBL1200326,NICARDIPINE HYDROCHLORIDE
CHEMBL1200328,DULOXETINE HYDROCHLORIDE
CHEMBL1200329,TIZANIDINE HYDROCHLORIDE
CHEMBL1200330,PILOCARPINE HYDROCHLORIDE
CHEMBL1200331,FOSFOMYCIN TROMETHAMINE
CHEMBL1200332,PROTRIPTYLINE HYDROCHLORIDE
CHEMBL1200333,TECHNETIUM TC 99M PYROPHOSPHATE
CHEMBL1200334,MORICIZINE HYDROCHLORIDE
CHEMBL1200335,TESTOSTERONE ENANTHATE
CHEMBL1200338,PINACIDIL
CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE
CHEMBL1200340,OSELTAMIVIR PHOSPHATE
CHEMBL1200341,INDECAINIDE HYDROCHLORIDE
CHEMBL1200342,PARAMETHASONE ACETATE
CHEMBL1200343,PERINDOPRIL ERBUMINE
CHEMBL1200345,SODIUM SUCCINATE
CHEMBL1200346,GADODIAMIDE
CHEMBL1200347,ISOPROPAMIDE IODIDE
CHEMBL1200348,SULCONAZOLE NITRATE
CHEMBL1200350,IODIPAMIDE SODIUM
CHEMBL1200351,SULFADIAZINE SODIUM
CHEMBL1200353,MEGLUMINE METRIZOATE
CHEMBL1200354,SODIUM TETRADECYL SULFATE
CHEMBL1200356,CYCLACILLIN
CHEMBL1200357,MOXALACTAM DISODIUM
CHEMBL1200358,SODIUM PHENYLACETATE
CHEMBL1200359,SULFAMETER
CHEMBL1200360,IOFETAMINE HYDROCHLORIDE I 123
CHEMBL1200365,AMINOHIPPURATE SODIUM
CHEMBL1200366,CEPHALEXIN HYDROCHLORIDE
CHEMBL1200367,ECHOTHIOPHATE IODIDE
CHEMBL1200368,BENTIROMIDE
CHEMBL1200370,BENZOYL PEROXIDE
CHEMBL1200374,EXEMESTANE
CHEMBL1200375,EDETATE CALCIUM DISODIUM ANHYDROUS
CHEMBL1200376,BETAMETHASONE BENZOATE
CHEMBL1200377,AMPHETAMINE ASPARTATE
CHEMBL1200379,APRACLONIDINE HYDROCHLORIDE
CHEMBL1200380,ACYCLOVIR SODIUM
CHEMBL1200381,ARGININE HYDROCHLORIDE
CHEMBL1200382,BEPRIDIL HYDROCHLORIDE
CHEMBL1200383,BENZTROPINE MESYLATE
CHEMBL1200384,BETAMETHASONE DIPROPIONATE
CHEMBL1200385,ARBUTAMINE HYDROCHLORIDE
CHEMBL1200386,PREDNICARBATE
CHEMBL1200387,AMPHETAMINE ADIPATE
CHEMBL1200388,CLOXACILLIN SODIUM
CHEMBL1200389,BRIMONIDINE TARTRATE
CHEMBL1200391,TROMETHAMINE
CHEMBL1200392,DOXYLAMINE SUCCINATE
CHEMBL1200393,GREPAFLOXACIN HYDROCHLORIDE
CHEMBL1200395,ORPHENADRINE CITRATE
CHEMBL1200396,BUPIVACAINE HYDROCHLORIDE
CHEMBL1200397,BUTENAFINE HYDROCHLORIDE
CHEMBL1200398,BUTOCONAZOLE NITRATE
CHEMBL1200399,BUSPIRONE HYDROCHLORIDE
CHEMBL1200400,AZATHIOPRINE SODIUM
CHEMBL1200402,AMLODIPINE BESYLATE
CHEMBL1200405,BITOLTEROL MESYLATE
CHEMBL1200406,DIMENHYDRINATE
CHEMBL1200409,LIDOCAINE HYDROCHLORIDE
CHEMBL1200410,PROCARBAZINE HYDROCHLORIDE
CHEMBL1200411,ROPINIROLE HYDROCHLORIDE
CHEMBL1200412,NANDROLONE PHENPROPIONATE
CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE
CHEMBL1200415,TECHNETIUM TC 99M OXIDRONATE
CHEMBL1200418,DOBUTAMINE HYDROCHLORIDE
CHEMBL1200419,MOLINDONE HYDROCHLORIDE
CHEMBL1200420,MIDAZOLAM HYDROCHLORIDE
CHEMBL1200421,TECHNETIUM TC 99M MEBROFENIN
CHEMBL1200423,METRIZOATE SODIUM
CHEMBL1200424,PENTETATE ZINC TRISODIUM
CHEMBL1200425,PARGYLINE HYDROCHLORIDE
CHEMBL1200426,METHIXENE HYDROCHLORIDE
CHEMBL1200430,ESTRADIOL ACETATE
CHEMBL1200431,GADOPENTETATE DIMEGLUMINE
CHEMBL1200432,METHYLDOPATE HYDROCHLORIDE
CHEMBL1200434,OXTRIPHYLLINE
CHEMBL1200436,OXANDROLONE
CHEMBL1200437,QUINIDINE GLUCONATE
CHEMBL1200438,TIOCONAZOLE
CHEMBL1200439,IODOHIPPURATE SODIUM I 123
CHEMBL1200440,MEPIVACAINE HYDROCHLORIDE
CHEMBL1200443,MERETHOXYLLINE PROCAINE
CHEMBL1200444,PIRBUTEROL ACETATE
CHEMBL1200446,TRIPELENNAMINE HYDROCHLORIDE
CHEMBL1200448,TILUDRONATE DISODIUM
CHEMBL1200449,TRIAMCINOLONE DIACETATE
CHEMBL1200452,INDIUM IN 111 OXYQUINOLINE
CHEMBL1200453,DOCOSANOL
CHEMBL1200454,VALGANCICLOVIR HYDROCHLORIDE
CHEMBL1200455,IOHEXOL
CHEMBL1200457,GADOVERSETAMIDE
CHEMBL1200458,POTASSIUM CITRATE ANHYDROUS
CHEMBL1200459,"POTASSIUM PHOSPHATE, DIBASIC"
CHEMBL1200461,MIDODRINE HYDROCHLORIDE
CHEMBL1200463,OXAPROZIN POTASSIUM
CHEMBL1200464,PROPARACAINE HYDROCHLORIDE
CHEMBL1200467,HYDROXYZINE PAMOATE
CHEMBL1200468,MALATHION
CHEMBL1200469,PROMAZINE HYDROCHLORIDE
CHEMBL1200470,ESOMEPRAZOLE SODIUM
CHEMBL1200471,PYRITHIONE ZINC
CHEMBL1200472,QUAZEPAM
CHEMBL1200473,CYCLOPENTOLATE HYDROCHLORIDE
CHEMBL1200474,DEMECLOCYCLINE HYDROCHLORIDE
CHEMBL1200475,DAUNORUBICIN CITRATE
CHEMBL1200477,ALLOPURINOL SODIUM
CHEMBL1200478,DYCLONINE HYDROCHLORIDE
CHEMBL1200479,DICYCLOMINE HYDROCHLORIDE
CHEMBL1200480,OCTREOTIDE ACETATE
CHEMBL1200482,CEFOPERAZONE SODIUM
CHEMBL1200483,PHENMETRAZINE HYDROCHLORIDE
CHEMBL1200485,SORAFENIB TOSYLATE
CHEMBL1200487,ETHACRYNATE SODIUM
CHEMBL1200490,CETRORELIX
CHEMBL1200491,EPINASTINE HYDROCHLORIDE
CHEMBL1200492,NEFAZODONE HYDROCHLORIDE
CHEMBL1200493,NAFTIFINE HYDROCHLORIDE
CHEMBL1200494,GUANFACINE HYDROCHLORIDE
CHEMBL1200495,HYDROCORTISONE SODIUM SUCCINATE
CHEMBL1200496,CALCIUM
CHEMBL1200497,CYCLIZINE LACTATE
CHEMBL1200498,ALATROFLOXACIN MESYLATE
CHEMBL1200500,BECLOMETHASONE DIPROPIONATE
CHEMBL1200501,GOSERELIN ACETATE
CHEMBL1200503,BROMOCRIPTINE MESYLATE
CHEMBL1200506,ERYTHROMYCIN LACTOBIONATE
CHEMBL1200507,IODIXANOL
CHEMBL1200508,IOXAGLATE MEGLUMINE
CHEMBL1200509,HISTRELIN ACETATE
CHEMBL1200510,ERYTHROMYCIN STEARATE
CHEMBL1200511,GONADORELIN ACETATE
CHEMBL1200514,DEMECARIUM BROMIDE
CHEMBL1200515,DESERPIDINE
CHEMBL1200516,GONADORELIN HYDROCHLORIDE
CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE
CHEMBL1200521,ALMOTRIPTAN MALATE
CHEMBL1200522,AVOBENZONE
CHEMBL1200523,CEFAZOLIN SODIUM
CHEMBL1200527,ATRACURIUM BESYLATE
CHEMBL1200528,CHROMIC CHLORIDE
CHEMBL1200529,COBALTOUS CHLORIDE CO 57
CHEMBL1200530,CEFOXITIN SODIUM
CHEMBL1200531,ALFENTANIL HYDROCHLORIDE
CHEMBL1200532,METHDILAZINE HYDROCHLORIDE
CHEMBL1200534,MOEXIPRIL HYDROCHLORIDE
CHEMBL1200535,THALLOUS CHLORIDE TL 201
CHEMBL1200538,BETAMETHASONE ACETATE
CHEMBL1200539,CALCIUM CARBONATE
CHEMBL1200541,AMBENONIUM CHLORIDE
CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE
CHEMBL1200543,ANILERIDINE PHOSPHATE
CHEMBL1200544,CEPHALEXIN
CHEMBL1200545,DIFLORASONE DIACETATE
CHEMBL1200549,RAPACURONIUM BROMIDE
CHEMBL1200550,ANTAZOLINE PHOSPHATE
CHEMBL1200553,CUPRIC CHLORIDE ANHYDROUS
CHEMBL1200554,TRIPTORELIN PAMOATE
CHEMBL1200555,IOTROLAN
CHEMBL1200556,DESMOPRESSIN ACETATE
CHEMBL1200557,MANGANESE SULFATE ANHYDROUS
CHEMBL1200558,BACITRACIN
CHEMBL1200559,LACTIC ACID
CHEMBL1200560,GUANABENZ ACETATE
CHEMBL1200561,DOXAZOSIN MESYLATE
CHEMBL1200562,HYDROCORTISONE VALERATE
CHEMBL1200563,CERIVASTATIN SODIUM
CHEMBL1200569,CAFFEINE CITRATE
CHEMBL1200570,MEGLUMINE
CHEMBL1200571,GADOBENATE DIMEGLUMINE
CHEMBL1200572,MAGNESIUM OXIDE
CHEMBL1200574,SODIUM CHLORIDE
CHEMBL1200577,CYSTEAMINE BITARTRATE
CHEMBL1200578,THEOPHYLLINE SODIUM GLYCINATE
CHEMBL1200580,SULFOXONE SODIUM
CHEMBL1200581,DIATRIZOATE SODIUM
CHEMBL1200582,AMINOLEVULINIC ACID HYDROCHLORIDE
CHEMBL1200584,AMINOSALICYLATE POTASSIUM
CHEMBL1200585,OXYMETHOLONE
CHEMBL1200586,PRILOCAINE HYDROCHLORIDE
CHEMBL1200588,CLINDAMYCIN HYDROCHLORIDE
CHEMBL1200592,DESOXYCORTICOSTERONE PIVALATE
CHEMBL1200593,GADOTERIDOL
CHEMBL1200595,CHLORPHENTERMINE HYDROCHLORIDE
CHEMBL1200596,CHLOROXINE
CHEMBL1200597,ETIDOCAINE HYDROCHLORIDE
CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE
CHEMBL1200599,DIFENOXIN HYDROCHLORIDE
CHEMBL1200600,FLUOROMETHOLONE
CHEMBL1200601,NARATRIPTAN HYDROCHLORIDE
CHEMBL1200604,TROPICAMIDE
CHEMBL1200606,MEXILETINE HYDROCHLORIDE
CHEMBL1200607,PERFLEXANE
CHEMBL1200609,PAROXETINE MESYLATE
CHEMBL1200610,LORACARBEF
CHEMBL1200612,DIBUCAINE HYDROCHLORIDE
CHEMBL1200613,TOLMETIN SODIUM
CHEMBL1200614,IOVERSOL
CHEMBL1200616,CHLOROTHIAZIDE SODIUM
CHEMBL1200617,RIMEXOLONE
CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE
CHEMBL1200621,GEMIFLOXACIN MESYLATE
CHEMBL1200622,PARICALCITOL
CHEMBL1200623,ETHYLESTRENOL
CHEMBL1200624,ETHYNODIOL DIACETATE
CHEMBL1200625,STRONTIUM CHLORIDE SR 89
CHEMBL1200627,PROPIOLACTONE
CHEMBL1200628,VANCOMYCIN HYDROCHLORIDE
CHEMBL1200629,VECURONIUM BROMIDE
CHEMBL1200630,CYSTEINE HYDROCHLORIDE
CHEMBL1200632,CLINDAMYCIN PALMITATE HYDROCHLORIDE
CHEMBL1200635,HYDROCORTAMATE HYDROCHLORIDE
CHEMBL1200636,CYCLOBENZAPRINE HYDROCHLORIDE
CHEMBL1200638,DEXBROMPHENIRAMINE MALEATE
CHEMBL1200639,TECHNETIUM TC 99M GLUCEPTATE
CHEMBL1200640,FERROUS FUMARATE
CHEMBL1200641,CISATRACURIUM BESYLATE
CHEMBL1200642,INDIUM IN 111 PENTETREOTIDE
CHEMBL1200644,FONDAPARINUX SODIUM
CHEMBL1200645,ETOPOSIDE PHOSPHATE
CHEMBL1200648,ROCURONIUM BROMIDE
CHEMBL1200649,QUINUPRISTIN
CHEMBL1200654,BENOXINATE HYDROCHLORIDE
CHEMBL1200656,NATAMYCIN
CHEMBL1200659,ENALAPRIL MALEATE
CHEMBL1200660,ISOSORBIDE
CHEMBL1200661,UNOPROSTONE ISOPROPYL
CHEMBL1200663,TECHNETIUM TC 99M LIDOFENIN
CHEMBL1200664,POTASSIUM LACTATE
CHEMBL1200665,DIPHENOXYLATE HYDROCHLORIDE
CHEMBL1200666,CALCIPOTRIENE
CHEMBL1200668,CALCIUM CHLORIDE
CHEMBL1200670,SARALASIN ACETATE
CHEMBL1200671,NAFARELIN ACETATE
CHEMBL1200672,CEFPIRAMIDE SODIUM
CHEMBL1200673,XENON XE 127
CHEMBL1200675,TOREMIFENE CITRATE
CHEMBL1200676,CHROMIC PHOSPHATE P 32
CHEMBL1200678,ATAZANAVIR SULFATE
CHEMBL1200679,ZINC CHLORIDE
CHEMBL1200680,SELENIUM SULFIDE
CHEMBL1200681,MONTELUKAST SODIUM
CHEMBL1200682,SODIUM OXYBATE
CHEMBL1200685,XENON XE 133
CHEMBL1200686,PIMECROLIMUS
CHEMBL1200688,ERYTHROMYCIN ETHYLSUCCINATE
CHEMBL1200689,NITRIC OXIDE
CHEMBL1200690,LYPRESSIN
CHEMBL1200691,MAGNESIUM ACETATE
CHEMBL1200692,OLMESARTAN MEDOXOMIL
CHEMBL1200693,MANGANESE CHLORIDE ANHYDROUS
CHEMBL1200694,SEVOFLURANE
CHEMBL1200695,PHENYLPROPANOLAMINE HYDROCHLORIDE
CHEMBL1200696,POTASSIUM PERCHLORATE
CHEMBL1200698,PENTETATE CALCIUM TRISODIUM YB-169
CHEMBL1200699,DOXYCYCLINE
CHEMBL1200701,DICLOXACILLIN SODIUM
CHEMBL1200703,CHLORDIAZEPOXIDE HYDROCHLORIDE
CHEMBL1200705,HYDROXYAMPHETAMINE HYDROBROMIDE
CHEMBL1200706,ALUMINUM HYDROXIDE
CHEMBL1200707,BENZQUINAMIDE HYDROCHLORIDE
CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS
CHEMBL1200712,EVANS BLUE
CHEMBL1200714,CHLORMEZANONE
CHEMBL1200715,HEXYLCAINE HYDROCHLORIDE
CHEMBL1200718,MAGNESIUM HYDROXIDE
CHEMBL1200721,ESTRAMUSTINE PHOSPHATE SODIUM
CHEMBL1200722,PIPECURONIUM BROMIDE
CHEMBL1200724,PSEUDOEPHEDRINE HYDROCHLORIDE
CHEMBL1200725,SERTACONAZOLE NITRATE
CHEMBL1200727,RUBIDIUM CHLORIDE RB 82
CHEMBL1200728,GUANIDINE HYDROCHLORIDE
CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE
CHEMBL1200731,POTASSIUM CHLORIDE
CHEMBL1200732,AMCINONIDE
CHEMBL1200733,DESFLURANE
CHEMBL1200734,FOSAMPRENAVIR CALCIUM
CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE
CHEMBL1200736,MAGNESIUM CARBONATE
CHEMBL1200737,COLFOSCERIL PALMITATE
CHEMBL1200743,IOXAGLATE SODIUM
CHEMBL1200744,SODIUM FLUORIDE F 18
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE
CHEMBL1200747,AMMONIUM LACTATE
CHEMBL1200748,CARBIDOPA
CHEMBL1200749,LEVOBUPIVACAINE HYDROCHLORIDE
CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE
CHEMBL1200751,MERCAPTOPURINE
CHEMBL1200755,CERULETIDE DIETHYLAMINE
CHEMBL1200756,PYRIDOXINE HYDROCHLORIDE
CHEMBL1200757,PANCURONIUM BROMIDE
CHEMBL1200758,AMPICILLIN SODIUM
CHEMBL1200759,ANAGRELIDE HYDROCHLORIDE
CHEMBL1200760,BALSALAZIDE DISODIUM
CHEMBL1200761,CHLOROTRIANISENE
CHEMBL1200762,BETAMETHASONE SODIUM PHOSPHATE
CHEMBL1200763,IODOHIPPURATE SODIUM I 131
CHEMBL1200764,METHACHOLINE CHLORIDE
CHEMBL1200768,CEFTAZIDIME SODIUM
CHEMBL1200769,TRIPELENNAMINE CITRATE
CHEMBL1200770,IOCETAMIC ACID
CHEMBL1200771,TRIDIHEXETHYL CHLORIDE
CHEMBL1200772,WARFARIN POTASSIUM
CHEMBL1200773,TOCAINIDE HYDROCHLORIDE
CHEMBL1200774,FLUPREDNISOLONE
CHEMBL1200775,LEUPROLIDE ACETATE
CHEMBL1200776,CINACALCET HYDROCHLORIDE
CHEMBL1200778,DEXRAZOXANE HYDROCHLORIDE
CHEMBL1200779,TROVAFLOXACIN MESYLATE
CHEMBL1200781,CITALOPRAM HYDROBROMIDE
CHEMBL1200782,DEXTROAMPHETAMINE ADIPATE
CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE
CHEMBL1200788,CISAPRIDE MONOHYDRATE
CHEMBL1200789,TRICLOFOS SODIUM
CHEMBL1200790,METHYPRYLON
CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE
CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE
CHEMBL1200795,CLEMASTINE FUMARATE
CHEMBL1200796,CYCLOPHOSPHAMIDE
CHEMBL1200797,TECHNETIUM TC 99M SUCCIMER
CHEMBL1200798,TRAZODONE HYDROCHLORIDE
CHEMBL1200799,TRAVOPROST
CHEMBL1200800,CALCIUM ACETATE
CHEMBL1200802,TALBUTAL
CHEMBL1200803,SOLIFENACIN SUCCINATE
CHEMBL1200804,DICLOFENAC POTASSIUM
CHEMBL1200805,DILTIAZEM MALATE
CHEMBL1200806,NAPROXEN SODIUM
CHEMBL1200807,NORELGESTROMIN
CHEMBL1200809,AZELASTINE HYDROCHLORIDE
CHEMBL1200810,DOXERCALCIFEROL
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE
CHEMBL1200814,ACETAZOLAMIDE SODIUM
CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE
CHEMBL1200819,ARTICAINE HYDROCHLORIDE
CHEMBL1200820,PIPERACILLIN SODIUM
CHEMBL1200821,PROPYLIODONE
CHEMBL1200822,FLECAINIDE ACETATE
CHEMBL1200823,IRON SUCROSE
CHEMBL1200825,METHADONE HYDROCHLORIDE
CHEMBL1200826,LITHIUM CARBONATE
CHEMBL1200828,CYCRIMINE HYDROCHLORIDE
CHEMBL1200829,GLUCONOLACTONE
CHEMBL1200830,FERROUS SULFATE
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE
CHEMBL1200832,TERBINAFINE HYDROCHLORIDE
CHEMBL1200833,DIPIVEFRIN HYDROCHLORIDE
CHEMBL1200835,TECHNETIUM TC 99M ETIDRONATE
CHEMBL1200836,OXICONAZOLE NITRATE
CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE
CHEMBL1200839,DIATRIZOATE MEGLUMINE
CHEMBL1200841,PROCAINE HYDROCHLORIDE
CHEMBL1200843,METHYLERGONOVINE MALEATE
CHEMBL1200845,HALCINONIDE
CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE
CHEMBL1200850,GANCICLOVIR SODIUM
CHEMBL1200851,HOMATROPINE METHYLBROMIDE
CHEMBL1200852,PENICILLIN V POTASSIUM
CHEMBL1200853,DYDROGESTERONE
CHEMBL1200854,FLUPHENAZINE DECANOATE
CHEMBL1200855,TICARCILLIN DISODIUM
CHEMBL1200857,TECHNETIUM TC 99M TETROFOSMIN
CHEMBL1200859,ISOSULFAN BLUE
CHEMBL1200862,METYROSINE
CHEMBL1200863,MELPHALAN HYDROCHLORIDE
CHEMBL1200865,LOTEPREDNOL ETABONATE
CHEMBL1200866,PERFLUBRON
CHEMBL1200868,PHENYL AMINOSALICYLATE
CHEMBL1200869,METRONIDAZOLE HYDROCHLORIDE
CHEMBL1200870,TIMOLOL MALEATE
CHEMBL1200873,PHENTOLAMINE MESYLATE
CHEMBL1200874,TOLBUTAMIDE SODIUM
CHEMBL1200875,FLAVOXATE HYDROCHLORIDE
CHEMBL1200877,FLUMETHASONE PIVALATE
CHEMBL1200878,TRIAMCINOLONE HEXACETONIDE
CHEMBL1200879,WARFARIN SODIUM
CHEMBL1200880,DIPHEMANIL METHYLSULFATE
CHEMBL1200881,MINOCYCLINE HYDROCHLORIDE
CHEMBL1200883,THONZONIUM BROMIDE
CHEMBL1200885,ALOSETRON HYDROCHLORIDE
CHEMBL1200887,TRIMETHOBENZAMIDE HYDROCHLORIDE
CHEMBL1200890,OXYCODONE HYDROCHLORIDE
CHEMBL1200891,OXYPHENCYCLIMINE HYDROCHLORIDE
CHEMBL1200893,PROTOKYLOL HYDROCHLORIDE
CHEMBL1200895,PHENELZINE SULFATE
CHEMBL1200896,DINOPROST TROMETHAMINE
CHEMBL1200899,TYROPANOATE SODIUM
CHEMBL1200901,HALOFANTRINE HYDROCHLORIDE
CHEMBL1200903,SECOBARBITAL SODIUM
CHEMBL1200904,SELEGILINE HYDROCHLORIDE
CHEMBL1200906,OXYPHENONIUM BROMIDE
CHEMBL1200907,TRILOSTANE
CHEMBL1200908,HALOBETASOL PROPIONATE
CHEMBL1200909,PREDNISOLONE TEBUTATE
CHEMBL1200910,SULFISOXAZOLE ACETYL
CHEMBL1200912,PHENTERMINE HYDROCHLORIDE
CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE
CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE
CHEMBL1200920,ISOETHARINE HYDROCHLORIDE
CHEMBL1200922,MEBUTAMATE
CHEMBL1200923,TECHNETIUM TC 99M DISOFENIN
CHEMBL1200925,"POTASSIUM PHOSPHATE, MONOBASIC"
CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE
CHEMBL1200928,ZINC ACETATE ANHYDROUS
CHEMBL1200929,ZINC SULFATE
CHEMBL1200930,RABEPRAZOLE SODIUM
CHEMBL1200931,TECHNETIUM TC 99M MEDRONATE
CHEMBL1200932,IOPAMIDOL
CHEMBL1200933,HEXAFLUORENIUM BROMIDE
CHEMBL1200934,NORGESTIMATE
CHEMBL1200935,DARIFENACIN HYDROBROMIDE
CHEMBL1200936,PENICILLIN G PROCAINE
CHEMBL1200937,DALFOPRISTIN
CHEMBL1200938,METHYSERGIDE MALEATE
CHEMBL1200939,AMMONIUM CHLORIDE
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE
CHEMBL1200941,THIAMINE HYDROCHLORIDE
CHEMBL1200943,MERSALYL
CHEMBL1200944,SULBACTAM SODIUM
CHEMBL1200945,PENTETATE CALCIUM TRISODIUM
CHEMBL1200946,NANDROLONE DECANOATE
