entrez_id,doid,evidence
3606,DOID:11612,DOAF
7124,DOID:11714,DOAF
369,DOID:1612,DisGeNET
4909,DOID:12849,DisGeNET
1756,DOID:11612,DisGeNET
3600,DOID:3393,DISEASES
2516,DOID:2394,DisGeNET
8929,DOID:1192,DISEASES;DisGeNET
9351,DOID:10763,DisGeNET
91039,DOID:0050156,DisGeNET
7099,DOID:3083,DOAF
5789,DOID:1612,DisGeNET
79906,DOID:11612,DisGeNET
51268,DOID:9008,DISEASES
885,DOID:9970,DISEASES
2941,DOID:14330,DisGeNET
4803,DOID:10763,DisGeNET
3119,DOID:12361,DISEASES;DOAF
116085,DOID:13189,DISEASES
8743,DOID:363,DisGeNET
2625,DOID:2841,DISEASES;DOAF;DisGeNET
3558,DOID:119,DisGeNET
6337,DOID:2994,DisGeNET
4314,DOID:9352,DisGeNET
9943,DOID:10763,DisGeNET
3107,DOID:7147,DISEASES
5909,DOID:1793,DisGeNET
8878,DOID:10871,DisGeNET
51181,DOID:9970,DisGeNET
1636,DOID:11612,DOAF
117156,DOID:2841,DOAF;DisGeNET
2214,DOID:7148,DOAF;DisGeNET
23274,DOID:2841,GWAS Catalog
1543,DOID:263,DisGeNET
284,DOID:10763,DOAF;DisGeNET
217,DOID:4989,DISEASES
57706,DOID:11612,DISEASES;GWAS Catalog
54478,DOID:2986,DisGeNET
186,DOID:10534,DisGeNET
36,DOID:12849,DisGeNET
10392,DOID:2377,DISEASES
23532,DOID:1319,DisGeNET
1489,DOID:9970,DisGeNET
7155,DOID:2531,DisGeNET
7068,DOID:1459,DISEASES
54739,DOID:10534,DisGeNET
183,DOID:14221,DisGeNET
1889,DOID:10763,DisGeNET
8320,DOID:7148,GWAS Catalog
5911,DOID:7148,DisGeNET
1742,DOID:14330,DisGeNET
9463,DOID:5419,DOAF
1440,DOID:4045,DisGeNET
23564,DOID:10763,DisGeNET
10630,DOID:3121,DISEASES
5743,DOID:8577,DisGeNET
8678,DOID:1686,DisGeNET
8220,DOID:6364,DISEASES
5537,DOID:1909,DisGeNET
793,DOID:1826,DISEASES
3358,DOID:14221,DisGeNET
3077,DOID:8398,DOAF
3559,DOID:8778,GWAS Catalog
6505,DOID:1826,DISEASES;DisGeNET
3280,DOID:3565,DisGeNET
717,DOID:10871,DISEASES;DOAF;DisGeNET
5617,DOID:12849,DisGeNET
9817,DOID:3121,DisGeNET
3605,DOID:7148,DISEASES;DOAF
8718,DOID:10608,DISEASES
5740,DOID:10763,DOAF;DisGeNET
4864,DOID:1936,DisGeNET
391196,DOID:9835,GWAS Catalog
387,DOID:2986,DisGeNET
79661,DOID:9970,DisGeNET
695,DOID:2531,DISEASES
1636,DOID:10534,DisGeNET
2565,DOID:0050741,DISEASES
3162,DOID:3393,DISEASES;DisGeNET
894,DOID:2174,DISEASES
1906,DOID:418,DISEASES;DOAF
5265,DOID:3083,DISEASES;DOAF;DisGeNET
5334,DOID:8778,GWAS Catalog
701,DOID:9835,DISEASES
3717,DOID:2355,DISEASES;DOAF
55577,DOID:10283,DisGeNET
1812,DOID:5419,DISEASES;DOAF
2571,DOID:1826,DISEASES
1959,DOID:12849,DisGeNET
54756,DOID:10283,DisGeNET
6678,DOID:3953,DisGeNET
27145,DOID:10534,DisGeNET
6218,DOID:2355,DISEASES;DisGeNET
25902,DOID:3393,GWAS Catalog
169792,DOID:1459,DISEASES
2696,DOID:9352,DisGeNET
723961,DOID:10763,DisGeNET
9727,DOID:1319,DISEASES
999,DOID:1612,DISEASES;DisGeNET
875,DOID:9352,DisGeNET
3292,DOID:10283,DisGeNET
7070,DOID:2531,DISEASES
3290,DOID:9352,DisGeNET
23186,DOID:2986,DisGeNET
3683,DOID:2531,DISEASES
1786,DOID:1612,DisGeNET
6899,DOID:11612,DisGeNET
121256,DOID:1324,DisGeNET
3420,DOID:10534,DisGeNET
4313,DOID:4606,DisGeNET
3479,DOID:11612,DISEASES;DOAF
3767,DOID:10763,DisGeNET
3612,DOID:3312,DISEASES
2247,DOID:1826,DisGeNET
412,DOID:9970,DisGeNET
7991,DOID:10283,DisGeNET
3399,DOID:2531,DisGeNET
3363,DOID:0050741,DISEASES
6199,DOID:1612,DisGeNET
7584,DOID:263,DISEASES
29119,DOID:10652,DOAF
5270,DOID:10763,DisGeNET
2932,DOID:10652,DISEASES;DOAF;DisGeNET
3375,DOID:9744,DISEASES
3643,DOID:11612,DISEASES;DOAF;GWAS Catalog
11200,DOID:2394,DISEASES
387,DOID:11054,DisGeNET
216,DOID:263,DisGeNET
1437,DOID:2841,DISEASES
883,DOID:263,DisGeNET
3861,DOID:8850,DISEASES
57591,DOID:2531,DISEASES
3708,DOID:10283,DisGeNET
3123,DOID:2355,DOAF
4780,DOID:10283,DisGeNET
27255,DOID:1192,DISEASES
4629,DOID:2531,DISEASES;DisGeNET
7422,DOID:219,DISEASES
201254,DOID:2355,DISEASES
861,DOID:2531,DISEASES;DisGeNET
1814,DOID:11119,DisGeNET
339,DOID:9970,DisGeNET
2155,DOID:10763,DisGeNET
6863,DOID:3310,DISEASES
947,DOID:175,DISEASES
8743,DOID:263,DisGeNET
6367,DOID:3310,DISEASES;DOAF;DisGeNET
51085,DOID:14221,GWAS Catalog
595,DOID:10534,DisGeNET
6647,DOID:14330,DisGeNET
1435,DOID:2531,DISEASES
4860,DOID:5419,DISEASES
4843,DOID:1936,DisGeNET
4803,DOID:1686,DisGeNET
894,DOID:1686,DisGeNET
256021,DOID:5419,GWAS Catalog
3558,DOID:2531,DISEASES;DisGeNET
9260,DOID:2531,DISEASES
1592,DOID:5041,DisGeNET
6678,DOID:10534,DisGeNET
26191,DOID:2986,DisGeNET
10097,DOID:2986,DisGeNET
4330,DOID:2531,DISEASES;DisGeNET
5294,DOID:2531,DISEASES
200728,DOID:8778,GWAS Catalog
64478,DOID:1595,GWAS Catalog
6866,DOID:10763,DISEASES;DisGeNET
7298,DOID:11054,DisGeNET
55159,DOID:2998,DisGeNET
55742,DOID:363,DISEASES
6596,DOID:2986,DisGeNET
1788,DOID:1612,DisGeNET
1390,DOID:8778,GWAS Catalog
10135,DOID:2986,DisGeNET
482,DOID:3070,DisGeNET
595,DOID:1909,DISEASES;DOAF
108,DOID:3312,GWAS Catalog
846,DOID:10763,DisGeNET
130540,DOID:332,DISEASES
22853,DOID:10283,DisGeNET;GWAS Catalog
1234,DOID:2841,DOAF
1742,DOID:5419,DISEASES;DOAF
3880,DOID:1324,DISEASES
3606,DOID:14221,DisGeNET
5834,DOID:3393,DisGeNET
928,DOID:1324,DisGeNET
8530,DOID:10534,DisGeNET
4843,DOID:12849,DisGeNET
6037,DOID:4481,DISEASES
8854,DOID:10283,DisGeNET
3689,DOID:2986,DisGeNET
50943,DOID:9074,DISEASES;DOAF
148867,DOID:2377,GWAS Catalog
157869,DOID:8778,GWAS Catalog
3087,DOID:2377,GWAS Catalog
1028,DOID:363,DisGeNET
5300,DOID:10652,DOAF;DisGeNET
5655,DOID:2394,DisGeNET
2821,DOID:1612,DisGeNET
3630,DOID:10763,DisGeNET
7046,DOID:14004,DISEASES
135138,DOID:1024,DISEASES;DisGeNET
3006,DOID:1612,DisGeNET
6910,DOID:3393,DisGeNET
4205,DOID:3393,DISEASES
2739,DOID:1909,DisGeNET
4208,DOID:3393,DisGeNET
3356,DOID:5419,DISEASES;DOAF
5319,DOID:3393,DISEASES
182,DOID:3070,DisGeNET
6616,DOID:1094,DISEASES
56287,DOID:10534,DisGeNET
7127,DOID:3571,DISEASES
55819,DOID:10283,DisGeNET
6487,DOID:1826,DISEASES
1557,DOID:1826,DISEASES
3237,DOID:2394,DisGeNET
2180,DOID:2986,DisGeNET
4601,DOID:1612,DisGeNET
177,DOID:7148,DOAF;DisGeNET
7045,DOID:8398,DISEASES
894,DOID:9352,DisGeNET
11330,DOID:4989,DISEASES;DOAF
64135,DOID:2377,DOAF
7042,DOID:14004,DisGeNET
5444,DOID:12849,DisGeNET
9935,DOID:2531,DISEASES
125,DOID:4989,DISEASES
10313,DOID:10652,DOAF
7412,DOID:2841,DISEASES
58531,DOID:2377,DISEASES
3329,DOID:10652,DisGeNET
2626,DOID:3393,DISEASES;DisGeNET
627,DOID:2841,DOAF
10318,DOID:9074,DOAF;DisGeNET;GWAS Catalog
2905,DOID:5419,DISEASES
149233,DOID:9074,DOAF
4194,DOID:3070,DisGeNET
55289,DOID:7148,GWAS Catalog
128869,DOID:1909,GWAS Catalog
7096,DOID:1024,DisGeNET
60468,DOID:2531,DisGeNET
3479,DOID:1936,DOAF
2191,DOID:2986,DisGeNET
1593,DOID:11476,DISEASES
29968,DOID:10283,DISEASES
2539,DOID:12365,DISEASES
9021,DOID:3393,DisGeNET
3106,DOID:2355,DISEASES
6868,DOID:14004,DisGeNET
6483,DOID:263,DISEASES
4060,DOID:1909,DOAF
7357,DOID:3393,DisGeNET
836,DOID:1826,DisGeNET
7087,DOID:1612,DisGeNET
4046,DOID:1612,DISEASES;DisGeNET;GWAS Catalog
5266,DOID:8893,DISEASES
11261,DOID:8577,GWAS Catalog
3702,DOID:2986,DisGeNET
2554,DOID:12849,DisGeNET
66037,DOID:14227,DISEASES
2911,DOID:1909,DOAF
152100,DOID:8398,DISEASES
2261,DOID:9296,DisGeNET
2067,DOID:4362,DisGeNET
2539,DOID:2355,DISEASES;DOAF;DisGeNET
4842,DOID:2841,DOAF
348,DOID:3393,DISEASES;DOAF;DisGeNET
6326,DOID:1826,DISEASES;DOAF;DisGeNET
60678,DOID:10283,GWAS Catalog
10911,DOID:1936,DISEASES
1267,DOID:5419,DOAF
9020,DOID:12236,DisGeNET
3553,DOID:3083,DOAF
26524,DOID:3070,DisGeNET
2321,DOID:263,DisGeNET
2155,DOID:1936,DISEASES;DOAF
2078,DOID:1115,DOAF
3107,DOID:3070,DisGeNET
54474,DOID:11054,DISEASES
2678,DOID:0050741,DISEASES
4208,DOID:12849,DisGeNET
90865,DOID:8577,DOAF
1001,DOID:8577,DisGeNET
3684,DOID:2986,DisGeNET
11197,DOID:10534,DisGeNET
2070,DOID:12930,DISEASES
4795,DOID:7148,DOAF;DisGeNET
2879,DOID:1612,DisGeNET
3606,DOID:12365,DOAF
7128,DOID:9074,DISEASES;DOAF;DisGeNET;GWAS Catalog
7044,DOID:3393,DISEASES
196,DOID:3571,DisGeNET
7508,DOID:12849,DisGeNET
5347,DOID:3070,DisGeNET
3630,DOID:3312,DisGeNET
2695,DOID:9970,DISEASES;DisGeNET
84925,DOID:263,DISEASES;DisGeNET
2263,DOID:10534,DisGeNET
6403,DOID:10763,DISEASES;DisGeNET
2067,DOID:10534,DisGeNET
3953,DOID:11714,DisGeNET
8477,DOID:8778,GWAS Catalog
127665,DOID:9352,GWAS Catalog
728118,DOID:363,DISEASES
117289,DOID:10608,DISEASES;GWAS Catalog
1636,DOID:11476,DisGeNET
3329,DOID:10763,DisGeNET
54221,DOID:12849,DisGeNET
5743,DOID:8398,DISEASES
1645,DOID:1324,DisGeNET
7157,DOID:1909,DISEASES;DOAF;DisGeNET
948,DOID:14221,DISEASES;DisGeNET
3486,DOID:3393,DisGeNET
1026,DOID:10283,DISEASES;DisGeNET
23603,DOID:2986,DisGeNET
5054,DOID:10283,DisGeNET
8339,DOID:10283,DisGeNET
4807,DOID:9296,DISEASES
8522,DOID:2986,DisGeNET
29086,DOID:2394,DisGeNET;GWAS Catalog
6597,DOID:1324,DisGeNET
2729,DOID:10763,DisGeNET
355,DOID:12365,DisGeNET
286,DOID:2355,DISEASES
2938,DOID:1612,DISEASES
3590,DOID:2394,DisGeNET
4878,DOID:12930,DisGeNET
941,DOID:9074,GWAS Catalog
1326,DOID:3393,DisGeNET
1524,DOID:3393,DisGeNET
1786,DOID:10534,DisGeNET
51196,DOID:5041,DISEASES;DisGeNET;GWAS Catalog
624,DOID:7148,DisGeNET
358,DOID:10763,DisGeNET
6404,DOID:3393,DOAF
7157,DOID:363,DISEASES;DisGeNET
5138,DOID:1612,DisGeNET
3162,DOID:2355,DisGeNET
3845,DOID:3571,DISEASES;DisGeNET
50613,DOID:332,DISEASES
5562,DOID:10534,GWAS Catalog
3778,DOID:9970,DisGeNET
627,DOID:9970,DISEASES;DOAF;DisGeNET
4267,DOID:1115,DISEASES
27306,DOID:2998,DisGeNET
10717,DOID:1612,GWAS Catalog
149628,DOID:2841,DisGeNET
23225,DOID:12236,DISEASES
728239,DOID:1909,DISEASES
999,DOID:8577,DisGeNET
3045,DOID:2355,DISEASES
4771,DOID:263,DisGeNET
6579,DOID:1826,DisGeNET
2950,DOID:10534,DisGeNET
22943,DOID:2531,DISEASES
594857,DOID:784,DISEASES
861,DOID:2355,DOAF
9388,DOID:1936,DISEASES
3600,DOID:9008,DISEASES
6584,DOID:8577,DISEASES
4313,DOID:1312,DisGeNET
2170,DOID:3393,DISEASES
5713,DOID:263,DISEASES
8837,DOID:1793,DisGeNET
50489,DOID:2531,DISEASES
3576,DOID:4989,DISEASES
7175,DOID:1781,DisGeNET
2316,DOID:1909,DOAF
5290,DOID:3571,DISEASES
7097,DOID:2986,DisGeNET
51514,DOID:2986,DisGeNET
10269,DOID:1312,DisGeNET
8862,DOID:10763,DISEASES;DOAF;DisGeNET
3596,DOID:263,DisGeNET
6664,DOID:8850,DisGeNET
5610,DOID:10283,DisGeNET
10874,DOID:2986,DisGeNET
4519,DOID:9352,DisGeNET
4088,DOID:4481,GWAS Catalog
9518,DOID:3393,DisGeNET
10557,DOID:1909,DisGeNET
5160,DOID:10283,DisGeNET
23491,DOID:3393,DisGeNET
3861,DOID:5041,DisGeNET
680,DOID:9970,DISEASES
920,DOID:4362,DISEASES
3990,DOID:3393,DISEASES
5791,DOID:4606,DISEASES
5174,DOID:8850,DisGeNET
2937,DOID:2355,DISEASES
5595,DOID:2394,DisGeNET
23443,DOID:1826,DISEASES
114609,DOID:10283,DisGeNET
5480,DOID:10534,DisGeNET
4982,DOID:8398,DISEASES
5443,DOID:10763,DISEASES;DisGeNET
841,DOID:4362,DisGeNET
54663,DOID:1909,DisGeNET
4624,DOID:12930,DISEASES;DisGeNET
27324,DOID:0050425,GWAS Catalog
1387,DOID:2531,DISEASES;DisGeNET
2952,DOID:10763,DOAF;DisGeNET
183,DOID:2355,DisGeNET
951,DOID:2531,DISEASES
6256,DOID:10283,DisGeNET
2944,DOID:2841,DOAF;DisGeNET
64083,DOID:6364,DISEASES
5890,DOID:10871,GWAS Catalog
2642,DOID:9352,DisGeNET
9086,DOID:14227,DISEASES
1490,DOID:1312,DisGeNET
7442,DOID:9970,DisGeNET
23436,DOID:1793,DISEASES
356,DOID:14330,DisGeNET
1021,DOID:1319,DisGeNET
3162,DOID:1612,DisGeNET
1471,DOID:9970,DisGeNET
79753,DOID:1826,DISEASES
28,DOID:12365,GWAS Catalog
2852,DOID:1612,DISEASES;DisGeNET
1471,DOID:10871,DISEASES
1017,DOID:2174,DISEASES
3738,DOID:2377,DISEASES;DOAF
4210,DOID:9008,DisGeNET
3460,DOID:9744,DisGeNET
1742,DOID:10652,DISEASES
5228,DOID:10763,DOAF;DisGeNET
5447,DOID:11054,DisGeNET
3048,DOID:2355,DISEASES
7422,DOID:363,DisGeNET
5173,DOID:0050741,DISEASES
6351,DOID:1936,DisGeNET
6869,DOID:3312,DisGeNET
4524,DOID:11612,DOAF
2520,DOID:9206,DisGeNET
54964,DOID:14227,DISEASES
8801,DOID:9970,DisGeNET
6198,DOID:10763,DisGeNET
355,DOID:9352,DisGeNET
10363,DOID:9352,DisGeNET;GWAS Catalog
1719,DOID:12849,DisGeNET
11161,DOID:1826,DISEASES
4153,DOID:2355,DOAF
3358,DOID:5419,DISEASES;DOAF
54969,DOID:2986,DisGeNET
2064,DOID:1324,DISEASES;DisGeNET
374470,DOID:5419,GWAS Catalog
1540,DOID:8850,DISEASES
7037,DOID:1612,DisGeNET
3383,DOID:4989,DISEASES;DisGeNET
11196,DOID:2986,DisGeNET
2944,DOID:1686,DOAF
1571,DOID:1324,DisGeNET
727897,DOID:0050156,DisGeNET
596,DOID:5041,DisGeNET
5156,DOID:1115,DISEASES
2796,DOID:10283,DISEASES
1612,DOID:8850,DisGeNET
5157,DOID:219,DisGeNET
51594,DOID:10534,DisGeNET
4907,DOID:1826,DisGeNET
5265,DOID:4989,DISEASES;DisGeNET
162,DOID:3565,DISEASES
5757,DOID:2043,DISEASES
84876,DOID:10763,DisGeNET
1192,DOID:5041,DisGeNET
6507,DOID:2986,DisGeNET
3630,DOID:9970,DOAF;DisGeNET
678,DOID:10283,DisGeNET
923,DOID:10283,DISEASES
5321,DOID:12849,DisGeNET
4688,DOID:9970,DisGeNET
3717,DOID:10283,DisGeNET
144132,DOID:263,DisGeNET
3586,DOID:10283,DisGeNET
5054,DOID:1612,DISEASES
5515,DOID:2841,DisGeNET
222256,DOID:2841,DISEASES;DisGeNET
2475,DOID:2394,DisGeNET
3394,DOID:2986,DisGeNET
10404,DOID:263,DisGeNET
6441,DOID:2841,DisGeNET
8600,DOID:7148,DISEASES;DOAF
6361,DOID:2531,DISEASES
199,DOID:9744,DisGeNET
9469,DOID:90,GWAS Catalog
55010,DOID:2986,DisGeNET
3346,DOID:12849,DisGeNET
6596,DOID:263,DisGeNET
6319,DOID:14221,DISEASES
8600,DOID:2531,DISEASES
8661,DOID:1612,DISEASES
3667,DOID:9352,DISEASES;DisGeNET;GWAS Catalog
10589,DOID:1909,DisGeNET
5020,DOID:1595,DISEASES
7349,DOID:8778,GWAS Catalog
7356,DOID:2841,DISEASES;DOAF;DisGeNET
6524,DOID:9352,DISEASES
1393,DOID:1826,DisGeNET
7157,DOID:10763,DisGeNET
9429,DOID:1324,DISEASES
1654,DOID:2986,DisGeNET
255057,DOID:1686,DISEASES
4311,DOID:1612,DisGeNET
6822,DOID:9970,DISEASES
6400,DOID:8778,DISEASES
821,DOID:3393,DisGeNET
113251,DOID:11612,DisGeNET
3002,DOID:2531,DISEASES
578,DOID:2531,GWAS Catalog
912,DOID:2986,DisGeNET
153090,DOID:10283,DisGeNET
2203,DOID:14330,DisGeNET
256764,DOID:784,GWAS Catalog
324,DOID:3070,DisGeNET
5834,DOID:8850,DisGeNET
6421,DOID:3953,DISEASES
27102,DOID:2531,DISEASES
2915,DOID:1826,DISEASES;DisGeNET
4780,DOID:1324,DisGeNET
2697,DOID:3070,DisGeNET
5894,DOID:12930,DisGeNET
3117,DOID:4989,DisGeNET
54107,DOID:635,DISEASES
920,DOID:2377,DISEASES
2100,DOID:10283,DISEASES;DisGeNET
94025,DOID:2394,DISEASES;DisGeNET
2188,DOID:2355,DISEASES;DisGeNET
10460,DOID:11054,DisGeNET;GWAS Catalog
54716,DOID:2986,DisGeNET
3927,DOID:12849,DisGeNET
2195,DOID:3070,DisGeNET
207,DOID:10763,DISEASES
91,DOID:3393,DisGeNET
4644,DOID:2986,DisGeNET
1462,DOID:3393,DisGeNET
590,DOID:263,DisGeNET
990,DOID:11612,DisGeNET
5959,DOID:9835,DisGeNET;GWAS Catalog
1440,DOID:2355,DISEASES;DisGeNET
7799,DOID:1781,DisGeNET
90355,DOID:7148,GWAS Catalog
257,DOID:9296,DISEASES
7074,DOID:2531,DISEASES
5657,DOID:2531,DisGeNET
201163,DOID:219,DisGeNET
22913,DOID:1612,GWAS Catalog
116985,DOID:9352,GWAS Catalog
1316,DOID:10534,DisGeNET
1244,DOID:1826,DisGeNET
10617,DOID:1826,DisGeNET
2113,DOID:10608,DisGeNET;GWAS Catalog
81793,DOID:9074,DISEASES
7157,DOID:2174,DISEASES;DisGeNET
3553,DOID:3393,DISEASES;DOAF;DisGeNET
653361,DOID:1936,DISEASES
4314,DOID:824,DisGeNET
177,DOID:10941,DisGeNET
3920,DOID:1826,DisGeNET
57678,DOID:1909,DisGeNET
203190,DOID:3070,DISEASES
9759,DOID:11054,DisGeNET
5533,DOID:5419,DISEASES;DOAF
1116,DOID:2841,DISEASES;DOAF
2030,DOID:1793,DISEASES;DisGeNET
973,DOID:0060119,DISEASES
54,DOID:9970,DisGeNET
4148,DOID:8398,DISEASES;DOAF
1755,DOID:1319,DisGeNET
5468,DOID:3070,DisGeNET
23274,DOID:2377,DISEASES;DOAF;DisGeNET;GWAS Catalog
11098,DOID:1909,DisGeNET
9788,DOID:10534,DisGeNET
4049,DOID:1024,DisGeNET
5595,DOID:1612,DISEASES
5743,DOID:11934,DisGeNET
6299,DOID:1324,DISEASES
30816,DOID:1115,DISEASES
4609,DOID:10534,DisGeNET
5454,DOID:3312,GWAS Catalog
2353,DOID:10763,DISEASES;DisGeNET
5652,DOID:10283,DisGeNET
8667,DOID:10283,DisGeNET
7436,DOID:9970,DisGeNET
6722,DOID:10763,DisGeNET
9370,DOID:3083,DOAF
10461,DOID:14330,DISEASES
3484,DOID:2986,DisGeNET
7037,DOID:2531,DISEASES
4883,DOID:10763,GWAS Catalog
6355,DOID:7148,DisGeNET
5921,DOID:4159,DisGeNET
2705,DOID:263,DisGeNET
3329,DOID:10534,DisGeNET
3586,DOID:8893,DISEASES;DOAF
3587,DOID:2986,DisGeNET
51762,DOID:2986,DisGeNET
1956,DOID:3083,DisGeNET
596,DOID:1826,DisGeNET
5744,DOID:1793,DisGeNET
3123,DOID:9744,DISEASES;DisGeNET
3162,DOID:1936,DISEASES;DOAF
3275,DOID:2841,DisGeNET
2052,DOID:3083,DOAF;DisGeNET
929,DOID:2986,DisGeNET
355,DOID:12361,DOAF
90338,DOID:10534,DisGeNET
495,DOID:9206,DISEASES
9582,DOID:11934,DisGeNET
1268,DOID:1793,DisGeNET
57178,DOID:8778,GWAS Catalog
3958,DOID:1781,DISEASES
3087,DOID:1612,DisGeNET
6160,DOID:1612,DisGeNET
1510,DOID:3310,DisGeNET
152789,DOID:12849,DisGeNET
1440,DOID:11054,DisGeNET
1312,DOID:12849,DisGeNET
1917,DOID:10534,DisGeNET
8038,DOID:10763,DISEASES
3845,DOID:4989,DISEASES;DOAF
10265,DOID:9835,DisGeNET
727,DOID:2841,DisGeNET
9669,DOID:263,DISEASES
221895,DOID:9074,DisGeNET;GWAS Catalog
4810,DOID:1245,DISEASES
6425,DOID:1612,DisGeNET
169792,DOID:9744,DisGeNET;GWAS Catalog
1410,DOID:2377,DOAF
727,DOID:2355,DISEASES
1043,DOID:2377,DISEASES
1535,DOID:2841,DOAF
1806,DOID:3312,GWAS Catalog
3799,DOID:1324,DISEASES;DisGeNET
2122,DOID:11476,GWAS Catalog
1832,DOID:2986,DisGeNET
7133,DOID:9074,DOAF
4792,DOID:2531,DISEASES;DisGeNET
1789,DOID:10534,DisGeNET
4599,DOID:2531,DisGeNET
3910,DOID:12930,DISEASES
56924,DOID:10283,DisGeNET
3605,DOID:7147,DOAF
374955,DOID:3571,DisGeNET
2314,DOID:1115,DISEASES
10800,DOID:2841,DISEASES;DOAF
6648,DOID:2394,DisGeNET
54847,DOID:10283,GWAS Catalog
1718,DOID:10652,DISEASES;DOAF;DisGeNET
4306,DOID:10763,DOAF
6401,DOID:9074,DOAF
124220,DOID:3393,DISEASES
3557,DOID:10534,DisGeNET
1896,DOID:1909,DisGeNET
1601,DOID:3393,DisGeNET
54539,DOID:363,DISEASES
50506,DOID:1459,DOAF;DisGeNET
26986,DOID:1612,DisGeNET
9045,DOID:14330,DisGeNET
6414,DOID:10283,DisGeNET
10403,DOID:363,DISEASES
139411,DOID:12849,DisGeNET
4599,DOID:2355,DisGeNET
5468,DOID:1781,DisGeNET
2261,DOID:2994,DisGeNET
7015,DOID:3953,DisGeNET
57698,DOID:9296,GWAS Catalog
57688,DOID:5419,GWAS Catalog
7220,DOID:9352,DisGeNET
9050,DOID:2986,DisGeNET
339896,DOID:3571,DisGeNET
2091,DOID:2043,DISEASES
3015,DOID:2994,DISEASES
51042,DOID:10534,DisGeNET
857,DOID:10534,DisGeNET
6229,DOID:2355,DISEASES
5444,DOID:1319,DisGeNET
566,DOID:2174,DISEASES
2918,DOID:12849,DisGeNET
1401,DOID:8398,DISEASES
6935,DOID:3393,DisGeNET
3945,DOID:263,DisGeNET
5058,DOID:1612,DisGeNET
56244,DOID:8577,DOAF
6775,DOID:9074,DISEASES;DOAF;DisGeNET;GWAS Catalog
3559,DOID:9744,DISEASES;DisGeNET;GWAS Catalog
51313,DOID:2986,DisGeNET
335,DOID:10763,DISEASES;DisGeNET
123041,DOID:10652,GWAS Catalog
6573,DOID:12849,DisGeNET
6506,DOID:10534,DisGeNET
5478,DOID:1324,DisGeNET
2177,DOID:2355,DISEASES;DOAF;DisGeNET
783,DOID:5419,GWAS Catalog
84441,DOID:2174,DISEASES
2006,DOID:3393,DisGeNET
857,DOID:10283,DisGeNET
6098,DOID:1324,DISEASES;DisGeNET
3106,DOID:3070,DisGeNET
4211,DOID:0050425,DISEASES;DisGeNET;GWAS Catalog
246744,DOID:10652,DOAF
999,DOID:8850,DisGeNET
26292,DOID:8850,DisGeNET
1812,DOID:1094,DISEASES
841,DOID:1324,DisGeNET
6774,DOID:1793,DISEASES;DisGeNET
9774,DOID:1324,DisGeNET
920,DOID:7148,DISEASES
5443,DOID:2377,DisGeNET
1804,DOID:332,DISEASES;DOAF;DisGeNET;GWAS Catalog
337,DOID:3393,DOAF
54977,DOID:2355,DISEASES;DisGeNET
1021,DOID:2531,DisGeNET
1027,DOID:1909,DOAF
2861,DOID:14330,DISEASES
3766,DOID:1826,DISEASES;DisGeNET
5685,DOID:3571,DisGeNET
822,DOID:1324,DisGeNET
7098,DOID:2841,DisGeNET
80339,DOID:9970,DISEASES
775,DOID:1094,GWAS Catalog
3356,DOID:1094,DISEASES
3815,DOID:3277,DISEASES
5465,DOID:3310,DisGeNET
55294,DOID:5041,DisGeNET
9314,DOID:2994,DISEASES
10206,DOID:1192,DISEASES
5728,DOID:1781,DISEASES;DisGeNET
56946,DOID:1612,DISEASES;DisGeNET
1269,DOID:1612,DisGeNET
64167,DOID:8778,GWAS Catalog
3676,DOID:2986,DisGeNET
354,DOID:10283,DISEASES;DisGeNET;GWAS Catalog
7415,DOID:1612,DISEASES
5798,DOID:9352,DISEASES
59,DOID:1312,DisGeNET
3486,DOID:10283,DISEASES;DisGeNET
2904,DOID:3312,DOAF
3162,DOID:10763,DISEASES;DOAF;DisGeNET
5465,DOID:9352,DISEASES;DisGeNET
80781,DOID:8577,DisGeNET
886,DOID:4989,DISEASES
3351,DOID:5419,DOAF
2556,DOID:12361,DISEASES
60386,DOID:10811,DISEASES
5293,DOID:1324,DISEASES
56475,DOID:9206,DisGeNET
23569,DOID:7148,DISEASES;DOAF;DisGeNET;GWAS Catalog
7014,DOID:2531,DisGeNET
26191,DOID:12306,DISEASES;DOAF
56606,DOID:13189,DISEASES;DOAF;DisGeNET;GWAS Catalog
55203,DOID:1826,DISEASES
3827,DOID:10763,DISEASES
3938,DOID:10608,DISEASES
1401,DOID:9074,DISEASES;DOAF;DisGeNET
3397,DOID:10763,DisGeNET
8856,DOID:5041,DisGeNET
6934,DOID:11612,DOAF
150962,DOID:10608,GWAS Catalog
5054,DOID:9970,DISEASES;DOAF;DisGeNET
10434,DOID:2986,DisGeNET
3932,DOID:2531,DISEASES
5925,DOID:2174,DISEASES;DisGeNET
8654,DOID:3393,DisGeNET
5799,DOID:9835,GWAS Catalog
256536,DOID:8778,GWAS Catalog
2150,DOID:3393,DisGeNET
285,DOID:3070,DisGeNET
3576,DOID:2841,DISEASES;DOAF
23562,DOID:585,DISEASES
6845,DOID:11934,DisGeNET
84146,DOID:9835,DISEASES
121278,DOID:3312,DISEASES;DOAF
3371,DOID:3393,DisGeNET
4313,DOID:824,DISEASES;DOAF;DisGeNET
57731,DOID:11612,DisGeNET
4914,DOID:1192,DisGeNET
2067,DOID:2998,DisGeNET
6364,DOID:8577,DisGeNET
1113,DOID:10283,DISEASES
